`inqire_ym`|`ctprvn_nm`|`signgu_nm`|`emd_nm`|`managt_cnt`|`ldadng_dt`
`202110`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`10`|`2021-11-26 16:06:30`
`202110`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`4`|`2021-11-26 16:06:30`
`202110`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`8`|`2021-11-26 16:06:30`
`202110`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`3`|`2021-11-26 16:06:30`
`202110`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`615`|`2021-11-26 16:06:30`
`202111`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`12`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`9`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`5`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`5`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`7`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`11`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`21`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`7`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`5`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`6`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`5`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`12`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`8`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`4`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`15`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`2`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`8`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`21`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`4`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`10`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`12`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`5`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`4`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`5`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`12`|`2022-01-12 16:53:26`
`202111`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`636`|`2022-01-12 16:53:26`
`202112`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`11`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`10`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`7`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`12`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`8`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`6`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`14`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`6`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`10`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`5`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`6`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`3`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`10`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`6`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`20`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`17`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`7`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`10`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`7`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`21`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`7`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`3`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`5`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`4`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`8`|`2022-02-15 17:54:31`
`202112`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`617`|`2022-02-15 17:54:31`
`202211`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`13`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`10`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`6`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`14`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`9`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`4`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`14`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`3`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`7`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`4`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`4`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`2`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`11`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`5`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`19`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`5`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`9`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`20`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`8`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`7`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`12`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`8`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`7`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`4`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`7`|`2022-12-29 15:05:14`
`202211`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`605`|`2022-12-29 15:05:14`
`202201`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`9`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`15`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`8`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`8`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`7`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`7`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`10`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`3`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`2`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`4`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`5`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`9`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`11`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`3`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`14`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`6`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`4`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`7`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`2`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`6`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`7`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`7`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`9`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`3`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`6`|`2022-03-30 14:21:55`
`202201`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`627`|`2022-03-30 14:21:55`
`202202`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`12`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`3`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`4`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`14`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`9`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`5`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`11`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`3`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`9`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`4`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`1`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`7`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`6`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`3`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`10`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`5`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`9`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`8`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`6`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`12`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`12`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`5`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`3`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`3`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`8`|`2022-03-30 15:08:07`
`202202`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`614`|`2022-03-30 15:08:07`
`202203`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`10`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`10`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`6`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`13`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`7`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`8`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`5`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`11`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`5`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`3`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`8`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`5`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`9`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`4`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`9`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`6`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`7`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`11`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`7`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`12`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`8`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`13`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`4`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`3`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`5`|`2022-04-29 11:14:53`
`202203`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`793`|`2022-04-29 11:14:53`
`202205`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`14`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`10`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`4`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`8`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`15`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`6`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`9`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`7`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`11`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`1`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`10`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`7`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`9`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`8`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`14`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`4`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`8`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`9`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`10`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`5`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`11`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`11`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`3`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`4`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`11`|`2022-11-23 16:30:02`
`202205`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`717`|`2022-11-23 16:30:02`
`202204`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`13`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`3`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`4`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`7`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`6`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`3`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`5`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`6`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`4`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`4`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`5`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`3`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`6`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`6`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`12`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`4`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`8`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`12`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`8`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`8`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`16`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`4`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`1`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`9`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`7`|`2022-05-25 15:01:34`
`202204`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`719`|`2022-05-25 15:01:34`
`202206`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`15`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`10`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 강북구`|`서울특별시 강북구청`|`4`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 강서구`|`서울특별시 강서구청`|`11`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 관악구`|`서울특별시 관악구청`|`7`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 광진구`|`서울특별시 광진구청`|`1`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 구로구`|`서울특별시 구로구청`|`3`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 금천구`|`서울특별시 금천구청`|`5`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 노원구`|`서울특별시 노원구청`|`6`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 도봉구`|`서울특별시 도봉구청`|`5`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 동대문구`|`서울특별시 동대문구청`|`4`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 동작구`|`서울특별시 동작구청`|`6`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 마포구`|`서울특별시 마포구청`|`15`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 서대문구`|`서울특별시 서대문구청`|`11`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 서초구`|`서울특별시 서초구청`|`10`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 성동구`|`서울특별시 성동구청`|`8`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 성북구`|`서울특별시 성북구청`|`9`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 송파구`|`서울특별시 송파구청`|`17`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 양천구`|`서울특별시 양천구청`|`14`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 영등포구`|`서울특별시 영등포구청`|`10`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 용산구`|`서울특별시 용산구청`|`13`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 은평구`|`서울특별시 은평구청`|`19`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 종로구`|`서울특별시 종로구청`|`5`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 중구`|`서울특별시 중구청`|`9`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`서울특별시 중랑구`|`서울특별시 중랑구청`|`5`|`2022-11-23 16:30:02`
`202206`|`서울특별시`|`재외국민 가족관계등록사무소`|`재외국민 가족관계등록사무소`|`689`|`2022-11-23 16:30:02`
`202207`|`서울특별시`|`서울특별시 강남구`|`서울특별시 강남구청`|`21`|`2022-11-23 16:30:02`
`202207`|`서울특별시`|`서울특별시 강동구`|`서울특별시 강동구청`|`8`|`2022-11-23 16:30:02`
